,Item_Outlet_Sales
2535,1922.3875402731362
2536,1467.0943882251688
2537,891.8345284386363
2538,3869.9612888511024
2539,3935.074591470728
2540,1352.265060770057
2541,922.4477299271913
2542,3821.405062074619
2543,3416.2418878737444
2544,1689.0110734674856
2545,1011.1706827293615
2546,2899.193120089309
2547,5287.654054217215
2548,2272.2335219746574
2549,3223.060538588409
2550,2838.1261496697753
2551,3695.941651104581
2552,3184.9546457071383
2553,3120.794689288272
2554,639.3274349577025
2555,4297.529687261104
2556,3733.644623024234
2557,1689.0110734674856
2558,1556.2274987172912
2559,3120.794689288272
2560,1973.225217136228
2561,340.3453209657407
2562,3289.8867862213806
2563,1589.9430142878127
2564,2810.819345967213
2565,2152.7780486431348
2566,366.86213422360134
2567,4396.384350994131
2568,496.04635565104303
2569,1395.5545869304503
2570,2122.027206167378
2571,2083.4880457299478
2572,1738.0451072588642
2573,1920.1773388326258
2574,3109.2860934613
2575,1126.9925036985114
2576,3241.8790001771476
2577,3124.948432171725
2578,3863.6503899414784
2579,2235.1600592577543
2580,1678.7223962878118
2581,2708.962017774045
2582,795.9148609202789
2583,1455.8989825916535
2584,365.53622957801593
2585,2122.027206167378
2586,6100.120406837098
2587,3801.533654326945
2588,4179.796035228161
2589,4702.001257408162
2590,2665.7245529887205
2591,1438.1940275912682
2592,1171.2386518187304
2593,1255.650477701673
2594,3120.794689288272
2595,1184.285086438204
2596,2992.92939828619
2597,351.0990207859025
2598,1387.4157343514082
2599,2164.074868961862
2600,368.57785458326896
2601,2043.4999667861384
2602,1678.7223962878118
2603,2482.9660499734277
2604,2122.027206167378
2605,378.5071135434995
2606,2091.848854886166
2607,2708.962017774045
2608,1678.7223962878118
2609,-5.604209969234433
2610,707.5606845416912
2611,1773.1828869973738
2612,3506.104237240543
2613,1667.5587372741156
2614,1678.7223962878118
2615,2131.0356410667487
2616,1387.4157343514082
2617,3669.4846666053677
2618,3137.615511587587
2619,1966.817523889366
2620,2590.3448117851913
2621,347.804331615886
2622,343.4718065136853
2623,4184.919233581554
2624,3974.211176400846
2625,317.1119236719908
2626,180.09374480884688
2627,1933.969718021866
2628,212.28056361583455
2629,1114.511606795153
2630,1903.356516533311
2631,5287.654054217215
2632,1413.2595419308354
2633,2794.8366235093836
2634,6214.857944817985
2635,1601.9692534600756
2636,3120.794689288272
2637,1384.7844639258103
2638,608.7142334691475
2639,2560.605718383675
2640,2708.962017774045
2641,414.1281158693067
2642,1645.7215473070921
2643,3151.58004031389
2644,2594.7796855429488
2645,1540.997115874117
2646,2665.7245529887205
2647,1678.7223962878118
2648,338.4392767719308
2649,6202.304080512066
2650,515.9800558463268
2651,3416.2418878737444
2652,377.5743294491411
2653,3120.794689288272
2654,3934.1212452699688
2655,3092.4652711619847
2656,1709.3355977763667
2657,2840.542100890158
2658,2474.223703413276
2659,1840.9359369083052
2660,1065.9261188357123
2661,3141.970275043931
2662,1319.3640286835955
2663,332.0679970460769
2664,891.8345284386363
2665,1973.1658335129962
2666,4085.2158755083387
2667,1739.7893667073456
2668,1933.969718021866
2669,3284.69443902335
2670,2560.605718383675
2671,1643.3875656544988
2672,1132.1192221641872
2673,1709.3355977763667
2674,1903.356516533311
2675,2517.4068671217806
2676,1426.1677884190053
2677,233.7027195607165
2678,1984.967345318646
2679,2488.0160826025153
2680,497.1635578585304
2681,1426.1677884190053
2682,4117.702292684071
2683,2136.683598565966
2684,3120.794689288272
2685,1903.356516533311
2686,1547.5500572780222
2687,769.8599442077802
2688,2040.1985195695563
2689,1304.9452435591772
2690,2733.5273286658603
2691,795.9148609202789
2692,1450.887038180804
2693,3215.4084146381174
2694,407.54471201759424
2695,3172.755626069549
2696,2231.890500233387
2697,2134.2104177004803
2698,5993.08343806412
2699,2914.4502933416766
2700,1746.6711888643679
2701,2576.1319822233368
2702,3869.9495694892394
2703,2527.2121980936463
2704,2532.842456062945
2705,765.3016594317239
2706,2560.6935347360204
2707,2774.0648234726136
2708,1559.3298127992578
2709,2488.0160826025153
2710,3001.983109076135
2711,3934.1212452699688
2712,723.560488358013
2713,2554.16138961638
2714,3082.767014411016
2715,2717.1816632935925
2716,1973.1658335129962
2717,661.7809808703838
2718,1927.446902212772
2719,1860.0669903729176
2720,765.3016594317239
2721,228.12476163630546
2722,3092.4652711619847
2723,1847.4680820279461
2724,2606.7451837118915
2725,2739.5752192625996
2726,1583.8025101325763
2727,283.1396476414127
2728,2600.633488964866
2729,666.0987660759097
2730,3821.405062074619
2731,1739.7893667073456
2732,1903.356516533311
2733,2189.0821216096
2734,3351.306828774142
2735,1107.8367175770481
2736,3198.587592338802
2737,2873.8120587070007
2738,848.5450022782431
2739,1645.7215473070921
2740,760.1857912513674
2741,2870.246955225495
2742,1964.4234869528448
2743,2444.8641974293255
2744,2100.308868029263
2745,1901.0551588537685
2746,3855.030542815737
2747,3504.627215565372
2748,583.0617271914431
2749,1709.3355977763667
2750,2795.240409228273
2751,-5.604209969234433
2752,2774.0648234726136
2753,2821.5724714535972
2754,759.1858920942254
2755,2297.2265841095773
2756,1319.3640286835955
2757,2001.499991863389
2758,2957.7369609559164
2759,3184.9546457071383
2760,376.71670716231097
2761,4197.174993732579
2762,3321.522534143867
2763,3504.627215565372
2764,419.92888162483763
2765,1025.9451245037499
2766,2590.3448117851913
2767,2617.1541023561676
2768,1299.8293753788207
2769,922.4477299271913
2770,4184.919233581554
2771,256.6280240307557
2772,3853.128747189924
2773,2147.5903750268453
2774,2414.113354953569
2775,2476.433904853787
2776,886.7186602582798
2777,2612.886504717936
2778,419.92888162483763
2779,344.7065061817642
2780,2896.7373038414426
2781,5675.11223976726
2782,1519.6212527957528
2783,3235.3421148334014
2784,4248.461911366814
2785,3056.8518098985146
2786,2874.8806721643746
2787,6100.120406837098
2788,365.06399308709825
2789,1635.4328701274185
2790,1922.3875402731362
2791,3157.549211782871
2792,924.6164987548686
2793,6235.363647394631
2794,3120.794689288272
2795,377.7935938692211
2796,1217.4018469564883
2797,1288.7508271950405
2798,30.969969886561422
2799,171.74391217583806
2800,1922.3875402731362
2801,3773.7345541551113
2802,2953.9931237546266
2803,3129.219793656584
2804,2708.962017774045
2805,3120.794689288272
2806,2868.73935115833
2807,364.3116923088448
2808,1510.383914385562
2809,3733.644623024234
2810,2501.649029234179
2811,1678.7223962878118
2812,3949.44241387838
2813,606.8434414099933
2814,2708.962017774045
2815,1327.881107134903
2816,2488.0160826025153
2817,2793.9195287597036
2818,603.598365288791
2819,347.804331615886
2820,1516.0402866388645
2821,2708.962017774045
2822,4209.139243213308
2823,345.4057997657208
2824,3120.794689288272
2825,3733.644623024234
2826,4439.718532936486
2827,284.6276751627965
2828,2637.74007167571
2829,359.98837644076974
2830,352.83391642186257
2831,3120.794689288272
2832,2868.73935115833
2833,1768.1235250577379
2834,2752.2486853882847
2835,6019.540422563333
2836,253.1916365695047
2837,566.9441914970967
2838,3980.518241126309
2839,1233.8132877346497
2840,2693.478246028069
2841,886.7186602582798
2842,3301.515261322665
2843,352.18469523287104
2844,2534.227689421096
2845,1647.928988190387
2846,603.598365288791
2847,2345.005270440726
2848,332.0679970460769
2849,964.3583286685267
2850,389.9793443026073
2851,283.8966491948815
2852,3120.794689288272
2853,3973.434075388195
2854,3198.587592338802
2855,832.7660977219787
2856,1635.4328701274185
2857,3809.000047221152
2858,716.8962650909742
2859,2874.8806721643746
2860,2430.934177252884
2861,3242.9538833258043
2862,206.59888677693257
2863,1276.7297548931624
2864,2175.2897424203607
2865,332.0679970460769
2866,986.8866499998203
2867,1554.2139446189012
2868,4138.857752354512
2869,5638.886289522778
2870,986.8148445638876
2871,272.1979675299947
2872,707.0678747153809
2873,3164.0813569025117
2874,692.3941823589388
2875,3114.2596856224795
2876,3821.405062074619
2877,2811.1182309045503
2878,2637.0176784079217
2879,1643.3875656544988
2880,1055.4168308495803
2881,2067.7584692067035
2882,2905.6529470074406
2883,3423.8181222649364
2884,3441.944280821677
2885,661.7809808703838
2886,4283.7251444735675
2887,1884.157376052379
2888,3181.38503338644
2889,2540.434089114582
2890,3504.627215565372
2891,765.3016594317239
2892,3669.4846666053677
2893,930.9648083784986
2894,608.7142334691475
2895,2301.718602826486
2896,692.3941823589388
2897,239.32883894703255
2898,515.9800558463268
2899,2587.042178498609
2900,2554.16138961638
2901,759.1858920942254
2902,3077.50516312788
2903,3184.9546457071383
2904,3896.4182733503158
2905,214.8237896277295
2906,1553.0233550463802
2907,2653.0510868630354
2908,2488.0160826025153
2909,992.023391186764
2910,298.575720481001
2911,5955.452491828864
2912,2881.412817284015
2913,986.8148445638876
2914,4219.885966359038
2915,3308.0201611599023
2916,429.87459568010894
2917,891.8345284386363
2918,613.3755865296341
2919,3120.794689288272
2920,2153.2973627096335
2921,348.8888193453915
2922,2794.8366235093836
2923,551.2711754649691
2924,2914.4502933416766
2925,2831.591146003983
2926,565.4247073087544
2927,3137.615511587587
2928,592.7501260693722
2929,653.2002037943348
2930,4179.796035228161
2931,2122.027206167378
2932,843.4291340978866
2933,2100.308868029263
2934,3157.549211782871
2935,1901.0551588537685
2936,3870.182535061119
2937,2848.1397006586235
2938,2122.027206167378
2939,1376.5255218675668
2940,2555.5463564440392
2941,1654.461133310028
2942,2606.7451837118915
2943,2579.148359214089
2944,3284.69443902335
2945,1502.2450618065202
2946,2010.149802062924
2947,3108.3301832704833
2948,1375.9188425703878
2949,753.6536461317265
2950,4265.721720792962
2951,3184.9546457071383
2952,3980.2852755544295
2953,1739.7893667073456
2954,2665.672491613653
2955,3215.4084146381174
2956,1204.6321721087588
2957,650.8643469344963
2958,2610.852231121894
2959,807.0337030306749
2960,4046.325920483773
2961,1426.750384762012
2962,1510.924418458508
2963,1426.1677884190053
2964,804.4319393715862
2965,1772.6023555181737
2966,3271.5608604555073
2967,3852.1559045503755
2968,519.1207847292305
2969,1287.1118123119966
2970,3077.85239553025
2971,3996.3667923788717
2972,3120.794689288272
2973,4003.0363943233815
2974,337.48587730255326
2975,1617.8243967950325
2976,938.4094502231379
2977,4009.535054944672
2978,3896.4182733503158
2979,263.7631737835217
2980,2592.952804522652
2981,3194.86670792813
2982,240.5297764897717
2983,244.36730140949325
2984,712.1837428957374
2985,1979.8514771382895
2986,3821.405062074619
2987,3075.5838410927695
2988,3268.5170521852715
2989,219.00390163039881
2990,3786.1554447565973
2991,650.8643469344963
2992,765.3734648676566
2993,2187.9791796705363
2994,656.6651126900273
2995,2414.113354953569
2996,2691.7588128936413
2997,2840.542100890158
2998,1966.6336883933552
2999,4306.671113519278
3000,1055.4168308495803
3001,3974.211176400846
3002,1928.9196853927772
3003,3862.7643920382643
3004,3991.0319987001612
3005,2638.0692117033404
3006,2107.5784314094103
3007,2482.9660499734277
3008,3654.040944580535
3009,5090.81364935183
3010,5287.654054217215
3011,1739.7893667073456
3012,1773.1828869973738
3013,5287.654054217215
3014,2617.1541023561676
3015,886.7186602582798
3016,3618.2685098040465
3017,542.28753134719
3018,2912.383718242254
3019,2488.0160826025153
3020,4200.550559910411
3021,2239.170336323889
3022,1903.356516533311
3023,357.1115210352304
3024,3151.58004031389
3025,3077.50516312788
3026,3913.4720612215106
3027,202.41877477426326
3028,348.8888193453915
3029,1510.383914385562
3030,2136.683598565966
3031,272.1979675299947
3032,2231.890500233387
3033,2476.433904853787
3034,444.89945509228403
3035,2109.051214589415
3036,1739.7893667073456
3037,3561.357756373854
3038,1088.8188457184747
3039,1561.3707060886986
3040,2482.9660499734277
3041,880.1865151386389
3042,2560.605718383675
3043,3202.9033159222104
3044,3120.794689288272
3045,2248.4135603702284
3046,3974.211176400846
3047,246.10773441418274
3048,3198.587592338802
3049,1187.36457707761
3050,1903.356516533311
3051,922.4477299271913
3052,2576.1319822233368
3053,1507.9014340598226
3054,1891.7142301481651
3055,1421.691022822376
3056,3821.405062074619
3057,6694.2054965916805
3058,1056.2680432728946
3059,2467.4832670004444
3060,48.95091834958066
3061,3129.857287778722
3062,650.1329675703864
3063,1869.3132117817443
3064,362.983002626936
3065,2433.1443786933955
3066,608.7142334691475
3067,352.7503358192069
3068,1749.441449435279
3069,902.6911437921824
3070,1395.5545869304503
3071,1216.9650122517132
3072,559.8477869456143
3073,661.7809808703838
3074,665.6791280286832
3075,3157.549211782871
3076,5308.8296399728715
3077,5682.164096321304
3078,1145.613896721964
3079,1434.6848668703128
3080,2501.649029234179
3081,2050.032111905779
3082,4917.754989790374
3083,608.1351056539369
3084,1722.9685444080308
3085,44.26528216015996
3086,2155.7146223057925
3087,367.5487597383341
3088,5405.015599017463
3089,1390.4387187500938
3090,2155.7146223057925
3091,1103.2216397652808
3092,2670.91222660501
3093,2854.9469719690906
3094,2098.371670695258
3095,1966.6336883933552
3096,343.1675541414552
3097,3092.4652711619847
3098,3821.405062074619
3099,2853.4283359710043
3100,3582.9704731180946
3101,2152.640407655933
3102,2177.499943860872
3103,4039.9093896335407
3104,1979.8514771382895
3105,2864.960522957939
3106,2128.8254396262373
3107,661.7809808703838
3108,4006.3364324901668
3109,409.94315213679124
3110,587.712622625676
3111,376.71670716231097
3112,831.519897186463
3113,2248.4135603702284
3114,5781.8400874244535
3115,1031.0609926841064
3116,3192.8403314015136
3117,597.0662201691501
3118,2814.978932030691
3119,804.4319393715862
3120,3170.258174212515
3121,4944.220835105299
3122,696.2923295172382
3123,3902.8543231691415
3124,1088.8188457184747
3125,426.63036990542355
3126,2295.6133290070825
3127,3724.697767057431
3128,3077.50516312788
3129,2033.4863445883166
3130,2024.4689430463109
3131,3626.195140444976
3132,3821.405062074619
3133,2457.4028811139606
3134,2177.1672975471733
3135,2793.9195287597036
3136,2868.73935115833
3137,1035.3129173471573
3138,3817.021221769351
3139,1434.6848668703128
3140,2923.9445146270236
3141,6009.653431081942
3142,3120.794689288272
3143,650.8643469344963
3144,4042.7239206977365
3145,1017.4280460524426
3146,3821.405062074619
3147,1294.7171353349827
3148,3980.518241126309
3149,1025.0370611256792
3150,2838.1261496697753
3151,753.6536461317265
3152,184.1489270293043
3153,4209.139243213308
3154,1553.0233550463802
3155,608.7142334691475
3156,5638.886289522778
3157,2750.77590220828
3158,2078.7376800069865
3159,586.3047714448275
3160,6131.5590909466
3161,2236.430833800353
3162,4081.32304588101
3163,317.1119236719908
3164,3194.869566474282
3165,886.7186602582798
3166,3092.4652711619847
3167,413.3967365051968
3168,6019.316317807165
3169,3009.396510362006
3170,3907.8883655269237
3171,1395.5545869304503
3172,4141.1519965405905
3173,1287.000384252134
3174,891.8345284386363
3175,2405.0635575253655
3176,2193.3513397959564
3177,1928.9196853927772
3178,3547.9138831796117
3179,3542.330187485025
3180,2115.967887044469
3181,1426.1677884190053
3182,587.1853447189485
3183,706.0271289906026
3184,4017.497844015086
3185,3120.794689288272
3186,813.1494703681734
3187,2665.672491613653
3188,3434.880704905767
3189,1739.7893667073456
3190,3231.624088968881
3191,1860.0669903729176
3192,1801.3079236193819
3193,2488.153723589717
3194,3541.381738059971
3195,1060.488653452897
3196,1466.528185941661
3197,2555.5463564440392
3198,1768.1235250577379
3199,3001.983109076135
3200,1654.461133310028
3201,2579.148359214089
3202,2147.5903750268453
3203,3499.101246239198
3204,2817.3514910868535
3205,479.2255333517285
3206,245.19414828186578
3207,258.2347314901569
3208,252.45353940754657
3209,519.1207847292305
3210,2052.5173683281437
3211,3120.794689288272
3212,1273.0422375420465
3213,891.8345284386363
3214,1678.7223962878118
3215,2896.7373038414426
3216,2299.1942951639708
3217,2708.962017774045
3218,1559.3298127992578
3219,3284.69443902335
3220,1768.1235250577379
3221,618.4914547099906
3222,540.5367988923784
3223,700.9112608102461
3224,4614.817484009969
3225,1324.3083241073946
3226,1510.383914385562
3227,2157.5427238422217
3228,2127.7341938501663
3229,2235.1600592577543
3230,1090.0736752147025
3231,-5.604209969234433
3232,2774.0648234726136
3233,4019.5991226224337
3234,2838.1261496697753
3235,5955.365554313515
3236,622.38960186829
3237,2482.9660499734277
3238,2295.6133290070825
3239,106.89948680724744
3240,2238.519161736515
3241,338.4392767719308
3242,1450.887038180804
3243,4185.126995749024
3244,2590.3448117851913
3245,612.197876088673
3246,2794.8366235093836
3247,3840.4360858144455
3248,1635.4328701274185
3249,1959.4071539926417
3250,2617.1541023561676
3251,2067.7584692067035
3252,2914.4502933416766
3253,710.3641199713334
3254,2414.113354953569
3255,1767.8089301371272
3256,1903.356516533311
3257,184.1489270293043
3258,3077.50516312788
3259,3441.944280821677
3260,1884.157376052379
3261,2457.4028811139606
3262,1083.7029775381181
3263,985.4347398264023
3264,366.0974364075649
3265,1035.3129173471573
3266,661.7809808703838
3267,377.5743294491411
3268,3275.9987587362857
3269,656.6651126900273
3270,2868.73935115833
3271,587.3071942110636
3272,1030.1970491668008
3273,2708.962017774045
3274,3733.644623024234
3275,2476.433904853787
3276,2770.0289881935787
3277,2162.246767425433
3278,3856.28814151381
3279,2318.5394251258012
3280,376.71670716231097
3281,596.0820736197373
3282,390.7859910130003
3283,3675.0515573745706
3284,3690.869949649632
3285,2109.051214589415
3286,1928.9196853927772
3287,3600.263654939792
3288,3259.1779364369704
3289,2527.2121980936463
3290,2248.4135603702284
3291,2868.73935115833
3292,230.66282429015396
3293,3840.4360858144455
3294,373.7364752846787
3295,2814.978932030691
3296,3896.415414804164
3297,2811.1182309045503
3298,1096.6894946456398
3299,2102.5190694697744
3300,886.7186602582798
3301,1689.0110734674856
3302,2457.4028811139606
3303,1973.1658335129962
3304,3907.8883655269237
3305,2708.962017774045
3306,2501.649029234179
3307,3516.0885492095554
3308,1678.7223962878118
3309,2537.2615724088705
3310,1709.3355977763667
3311,3259.1779364369704
3312,4149.604475500242
3313,378.5071135434995
3314,4148.695645691859
3315,700.9112608102461
3316,574.7803298654821
3317,2114.1012472185025
3318,1766.0702103985327
3319,357.1115210352304
3320,2923.954284422889
3321,2978.610249760543
3322,2622.4378853744806
3323,4027.2842413688163
3324,2127.7341938501663
3325,297.76113638946106
3326,3198.587592338802
3327,2318.5394251258012
3328,4239.2856895553505
3329,3840.4360858144455
3330,3082.767014411016
3331,2457.4028811139606
3332,5496.595560314507
3333,4185.126995749024
3334,1510.383914385562
3335,2474.223703413276
3336,1321.5327975112727
3337,765.3016594317239
3338,2127.7341938501663
3339,560.3088391283978
3340,87.63076192717487
3341,2733.5273286658603
3342,1445.449831645199
3343,2488.0160826025153
3344,1903.356516533311
3345,3422.2863993997667
3346,352.18469523287104
3347,3350.494769937201
3348,3896.4182733503158
3349,450.89611522544146
3350,1421.691022822376
3351,354.3066996018678
3352,3781.7718939582196
3353,4192.891143114481
3354,677.1295465916959
3355,3120.794689288272
3356,1004.6385376097206
3357,2041.2897653456262
3358,3137.615511587587
3359,891.8345284386363
3360,603.598365288791
3361,2569.5969785575444
3362,1478.248004677591
3363,1559.3298127992578
3364,329.51693852545696
3365,467.71693752475596
3366,5638.886289522778
3367,3732.6961735991804
3368,1700.7308922034158
3369,1067.4044614629533
3370,1559.3298127992578
3371,809.5478075519427
3372,807.1640590209887
3373,1511.149580877089
3374,5361.728931403224
3375,2811.657445808699
3376,1990.1968184279233
3377,2843.310964739913
3378,355.14374488486794
3379,1768.1235250577379
3380,4053.1179848086194
3381,2622.4378853744806
3382,765.3016594317239
3383,389.9793443026073
3384,2914.4502933416766
3385,1788.331932041418
3386,2630.485533288281
3387,4072.3465526489013
3388,2958.696441461895
3389,2083.4880457299478
3390,519.1207847292305
3391,1413.2595419308354
3392,4039.9093896335407
3393,1033.1784551329165
3394,2896.7373038414426
3395,1510.383914385562
3396,1709.3355977763667
3397,2590.3448117851913
3398,3740.880221773792
3399,6009.653431081942
3400,377.1072777068756
3401,700.9112608102461
3402,2109.051214589415
3403,1411.6528344714345
3404,2243.2976921898717
3405,3896.4182733503158
3406,1709.3355977763667
3407,2457.4028811139606
3408,1973.1658335129962
3409,2896.7373038414426
3410,2067.7584692067035
3411,5287.654054217215
3412,3869.9612888511024
3413,1605.4160419504096
3414,3947.978296657801
3415,2156.0476076675022
3416,1700.7308922034158
3417,3141.970275043931
3418,1327.881107134903
3419,886.7186602582798
3420,3184.9546457071383
3421,596.4117979389904
3422,1648.7055681108027
3423,1766.0702103985327
3424,2534.094020250669
3425,3582.373414652177
3426,3241.874259953042
3427,1354.7207691033057
3428,2141.6098006348197
3429,3049.175745001593
3430,2104.3008488664536
3431,2914.4502933416766
3432,1346.0239347660608
3433,1321.2288334679886
3434,239.32883894703255
3435,1746.6711888643679
3436,1663.8740726278913
3437,5947.9594645754605
3438,661.7809808703838
3439,4110.057982415123
3440,3939.7049409645556
3441,1581.3575133967724
3442,765.3016594317239
3443,2155.7146223057925
3444,2664.251769808716
3445,2774.0648234726136
3446,2136.683598565966
3447,1551.1909602202156
3448,795.9148609202789
3449,4117.702292684071
3450,2064.099546076872
3451,1516.0402866388645
3452,3889.8832696845234
3453,2152.640407655933
3454,3077.50516312788
3455,2774.0648234726136
3456,2122.027206167378
3457,3498.0922118995795
3458,1558.599603645084
3459,6106.170248855297
3460,618.4914547099906
3461,2013.219810599319
3462,56.6702970136262
3463,3137.615511587587
3464,2102.5190694697744
3465,617.2737336879335
3466,3042.2577837866106
3467,1280.468239132493
3468,386.1414901381449
3469,3164.0813569025117
3470,1516.0402866388645
3471,2527.2121980936463
3472,2953.9931237546266
3473,145.8859205455847
3474,1316.3317637024397
3475,2591.7633085521966
3476,1689.0110734674856
3477,3120.794689288272
3478,1196.930679498953
3479,2084.5792915060188
3480,885.2458770782746
3481,676.3043278862878
3482,6201.36301374415
3483,1739.7893667073456
3484,1606.465646590122
3485,2488.0160826025153
3486,2931.271115640992
3487,769.8599442077802
3488,252.45353940754657
3489,2871.160767181285
3490,763.1381557452157
3491,3521.448037864687
3492,1733.2572215877046
3493,1678.7223962878118
3494,665.6791280286832
3495,2482.9660499734277
3496,4142.093063308507
3497,813.1494703681734
3498,4098.803537148115
3499,1973.1658335129962
3500,4184.919233581554
3501,938.4094502231379
3502,319.66298219261074
3503,2550.0074380257843
3504,1065.9991015900725
3505,2838.1232911236234
3506,2838.1261496697753
3507,4184.919233581554
3508,2083.4880457299478
3509,2436.567731695148
3510,930.9648083784986
3511,3157.549211782871
3512,1400.3412850582408
3513,3077.50516312788
3514,396.14716740628745
3515,115.02354417327608
3516,1279.4120904876002
3517,4937.688689985657
3518,3628.747755730119
3519,4110.057982415123
3520,3902.8543231691415
3521,2414.113354953569
3522,2793.9195287597036
3523,3913.239095649631
3524,3120.794689288272
3525,4072.3465526489013
3526,4219.885966359038
3527,2424.9972577206495
3528,2177.499943860872
3529,3974.211176400846
3530,2433.1443786933955
3531,3157.549211782871
3532,1399.1355530873384
3533,3211.690388773597
3534,4149.604475500242
3535,3120.794689288272
3536,267.65951446599036
3537,5918.697969334267
3538,661.7809808703838
3539,2978.610249760543
3540,2840.542100890158
3541,613.3755865296341
3542,1717.571632029419
3543,2100.308868029263
3544,926.8425685381684
3545,1782.6234684690412
3546,2084.5792915060188
3547,2476.433904853787
3548,1739.7893667073456
3549,1171.2386518187304
3550,1324.3083241073946
3551,3157.549211782871
3552,2590.3448117851913
3553,650.8643469344963
3554,1322.7016166479937
3555,585.1587067910459
3556,2854.9469719690906
3557,332.0679970460769
3558,656.6651126900273
3559,3242.9538833258043
3560,4297.922877166827
3561,1334.0576468434851
3562,3305.4995379220773
3563,1025.9451245037499
3564,2622.4378853744806
3565,1581.3575133967724
3566,354.3066996018678
3567,2050.032111905779
3568,1947.60266465353
3569,2923.9445146270236
3570,576.5570926519007
3571,2488.153723589717
3572,3105.9174084318984
3573,2793.9195287597036
3574,3120.794689288272
3575,265.5966514229709
3576,6213.273531475956
3577,3240.532570872261
3578,2957.7369609559164
3579,1426.1677884190053
3580,1903.356516533311
3581,4097.805058242253
3582,5063.596668770383
3583,3695.0305722954545
3584,1852.5181146570349
3585,2189.0821216096
3586,1075.7009679577263
3587,1933.969718021866
3588,2158.4689201210454
3589,2826.5404954171886
3590,964.3583286685267
3591,2868.73935115833
3592,891.8345284386363
3593,1903.356516533311
3594,1322.7016166479937
3595,800.7857550840629
3596,233.7027195607165
3597,4169.617160979769
3598,4172.239509650549
3599,1659.5770014903844
3600,524.0956872172522
3601,2560.8493006047906
3602,1659.5770014903844
3603,1652.253692426733
3604,56.6702970136262
3605,2488.0160826025153
3606,1927.446902212772
3607,765.3016594317239
3608,403.550637532653
3609,3141.970275043931
3610,2309.08376305584
3611,3755.3149094590062
3612,3181.38503338644
3613,332.0679970460769
3614,980.2261932035259
3615,1837.74963757305
3616,3523.654784454201
3617,1746.6711888643679
3618,1157.3775934890994
3619,6043.575733067895
3620,5287.654054217215
3621,2134.2622861124228
3622,3862.7643920382643
3623,2440.0768924161034
3624,3976.434378576784
3625,1431.257050929792
3626,2295.6133290070825
3627,2136.493932454463
3628,244.11074264665965
3629,4071.8115724497106
3630,1678.7223962878118
3631,2457.4028811139606
3632,524.0956872172522
3633,3654.7825758556114
3634,2457.4028811139606
3635,519.1207847292305
3636,3695.938792558429
3637,3184.9546457071383
3638,352.18469523287104
3639,2457.4028811139606
3640,3689.4066474387887
3641,661.7809808703838
3642,880.1865151386389
3643,1645.7215473070921
3644,4503.998638276058
3645,1452.389821870698
3646,802.0481908406322
3647,2235.1600592577543
3648,1440.3339634648426
3649,2838.1261496697753
3650,1583.8025101325763
3651,3198.587592338802
3652,2957.7369609559164
3653,3105.9174084318984
3654,2091.848854886166
3655,2433.544747296463
3656,2612.886504717936
3657,757.5196309048637
3658,2136.683598565966
3659,1922.3875402731362
3660,3800.4388829476657
3661,4219.885966359038
3662,2914.4474347955247
3663,2476.433904853787
3664,376.71670716231097
3665,3246.6001186071408
3666,3077.50516312788
3667,376.71670716231097
3668,413.3967365051968
3669,1395.5545869304503
3670,608.7142334691475
3671,324.4407827738597
3672,2838.1261496697753
3673,2708.959159227893
3674,2639.258707673796
3675,4140.751466294492
3676,1203.462824618594
3677,1709.3355977763667
3678,2160.7739842454284
3679,344.7065061817642
3680,3120.794689288272
3681,3194.869566474282
3682,1922.3875402731362
3683,258.62530203472124
3684,1678.7223962878118
3685,3716.7800531788475
3686,1687.8623083598834
3687,3198.587592338802
3688,2175.560590087772
3689,2441.6835998755046
3690,4045.8320023654787
3691,3114.2596856224795
3692,4179.796035228161
3693,1438.1940275912682
3694,2607.1656340845066
3695,1445.449831645199
3696,760.1857912513674
3697,3151.58004031389
3698,3821.7036262243164
3699,1035.3129173471573
3700,2945.0634948302313
3701,1903.356516533311
3702,3441.944280821677
3703,419.92888162483763
3704,3506.104237240543
3705,808.0336021878169
3706,2156.538303853056
3707,1557.7231053398566
3708,1598.9659657926952
3709,2427.812864165216
3710,1779.589585481266
3711,1973.1658335129962
3712,1605.4160419504096
3713,3270.208418303435
3714,3937.007468755901
3715,3272.662469524812
3716,1288.7508271950405
3717,5701.569224266473
3718,2550.0074380257843
3719,3964.966126741789
3720,720.7622498641114
3721,3441.944280821677
3722,2630.485533288281
3723,1947.60266465353
3724,503.20335821758795
3725,2576.1319822233368
3726,2457.4028811139606
3727,3896.4182733503158
3728,650.8643469344963
3729,1709.3355977763667
3730,2914.4502933416766
3731,1947.60266465353
3732,569.6250891205242
3733,2708.962017774045
3734,466.62911817470723
3735,542.6692886089403
3736,2702.4270141082525
3737,3315.2198256626634
3738,2794.8366235093836
3739,2708.962017774045
3740,1035.3129173471573
3741,519.1207847292305
3742,677.4428247958185
3743,3821.405062074619
3744,4019.723904737176
3745,2137.567786186389
3746,239.32883894703255
3747,1920.1773388326258
3748,1540.997115874117
3749,2181.6315210600264
3750,332.0679970460769
3751,3364.8120603042585
3752,3035.5298640064466
3753,2158.4689201210454
3754,2102.828065686449
3755,1928.9196853927772
3756,631.8834993143352
3757,2639.258707673796
3758,2317.3499291553458
3759,1276.7297548931624
3760,2622.4378853744806
